pollster,start_date,end_date,sample_size,sample_type,rep,dem,other,year,state
Mason-Dixon,2006/09/24,2006/09/27,625.0,LV,41.0,44.0,,2006,new-jersey
Marist,2006/09/28,2006/09/28,460.0,RV,42.0,37.0,,2006,new-jersey
USA Today/Gallup,2006/09/27,2006/10/01,542.0,LV,43.0,46.0,,2006,new-jersey
Strategic Vision (R),2006/09/29,2006/10/01,800.0,LV,46.0,41.0,,2006,new-jersey
Reuters/Zogby,2006/09/25,2006/10/02,600.0,LV,35.0,46.0,,2006,new-jersey
Fairleigh Dickinson,2006/09/27,2006/10/02,514.0,LV,39.0,46.0,,2006,new-jersey
Quinnipiac,2006/10/04,2006/10/10,761.0,LV,45.0,49.0,,2006,new-jersey
Rasmussen,2006/10/11,2006/10/11,500.0,LV,40.0,44.0,,2006,new-jersey
Zogby Interactive *,2006/10/10,2006/10/16,902.0,LV,47.0,45.0,,2006,new-jersey
Monmouth/Gannett,2006/10/16,2006/10/19,396.0,LV,39.0,48.0,,2006,new-jersey
Mason-Dixon,2006/10/18,2006/10/21,625.0,LV,42.0,45.0,,2006,new-jersey
LA Times/Bloomberg,2006/10/20,2006/10/23,314.0,LV,41.0,45.0,,2006,new-jersey
CBS News/NY Times,2006/10/20,2006/10/25,522.0,LV,39.0,40.0,,2006,new-jersey
Research 2000,2006/10/23,2006/10/25,600.0,LV,42.0,48.0,,2006,new-jersey
"Bennett, Petts (D)",2006/10/23,2006/10/25,800.0,RV,36.0,45.0,,2006,new-jersey
Rasmussen,2006/10/25,2006/10/25,500.0,LV,45.0,45.0,,2006,new-jersey
Zogby Interactive*,2006/10/23,2006/10/27,,LV,43.0,49.0,,2006,new-jersey
Rasmussen,2006/10/28,2006/10/28,500.0,LV,44.0,49.0,,2006,new-jersey
Quinnipiac,2006/10/23,2006/10/29,887.0,LV,44.0,49.0,,2006,new-jersey
CNN,2006/10/26,2006/10/29,577.0,LV,44.0,51.0,,2006,new-jersey
Strategic Vision (R),2006/10/27,2006/10/29,800.0,LV,42.0,43.0,,2006,new-jersey
Reuters/Zogby,2006/10/24,2006/10/31,600.0,LV,37.0,49.0,,2006,new-jersey
Fairleigh Dickinson,2006/10/25,2006/10/31,577.0,LV,38.0,48.0,,2006,new-jersey
Rutgers-Eagleton,2006/10/29,2006/10/31,500.0,LV,42.0,46.0,,2006,new-jersey
Pub Op Str (R),2006/10/31,2006/11/02,600.0,LV,41.0,43.0,,2006,new-jersey
Strategic Vision (R),2006/11/02,2006/11/04,800.0,LV,42.0,49.0,,2006,new-jersey
Quinnipiac,2006/10/11,2006/10/16,1053.0,LV,30.0,65.0,,2006,new-york
Marist,2006/10/30,2006/11/01,503.0,LV,32.0,65.0,,2006,new-york
Siena,2006/10/30,2006/11/01,500.0,LV,28.0,65.0,,2006,new-york
Siena,2006/09/13,2006/09/14,625.0,LV,33.0,62.0,,2006,new-york
Zogby Interactive*,2006/09/19,2006/09/25,,,31.0,55.0,,2006,new-york
CBS News/NY Times,2006/09/24,2006/09/27,734.0,RV,27.0,59.0,,2006,new-york
Quinnipiac,2006/09/26,2006/10/01,1263.0,LV,31.0,66.0,,2006,new-york
Siena,2006/10/09,2006/10/12,620.0,LV,32.0,59.0,,2006,new-york
Zogby Interactive *,2006/10/10,2006/10/16,1008.0,LV,32.0,56.0,,2006,new-york
Marist,2006/10/16,2006/10/18,475.0,LV,30.0,67.0,,2006,new-york
Zogby Interactive*,2006/10/23,2006/10/27,,LV,33.0,57.0,,2006,new-york
Rasmussen,2006/09/05,2006/09/05,500.0,LV,30.0,63.0,,2006,west-virginia
Pub Op Str (R),2006/08/01,2006/08/02,500.0,RV,,10.0,,2006,maryland
Gonzales Res.,2006/08/18,2006/08/25,625.0,LV,,6.0,,2006,maryland
SurveyUSA,2006/09/08,2006/09/10,424.0,LV,,8.0,,2006,maryland
Potomac,2005/04/11,2005/04/13,1000.0,LV,,16.0,,2006,maryland
Potomac,2005/10/27,2005/11/01,1008.0,LV,,4.0,,2006,maryland
Garin Hart Yang (D),2006/04/03,2006/04/06,505.0,LDV,,4.0,,2006,maryland
Gonzales Res.,2006/04/04,2006/04/13,423.0,LDV,,8.0,,2006,maryland
Washington Post,2006/06/19,2006/06/25,494.0,RDV,,10.0,,2006,maryland
Potomac,2006/07/06,2006/07/10,604.0,LDV,,4.0,,2006,maryland
SurveyUSA,2006/08/28,2006/08/30,510.0,LV,,8.0,,2006,maryland
Reuters/Zogby,2006/10/24,2006/10/31,600.0,LV,8.0,37.0,49.0,2006,connecticut
Research 2000,2006/10/30,2006/11/01,600.0,LV,7.0,39.0,51.0,2006,connecticut
SurveyUSA,2006/11/02,2006/11/04,652.0,LV,9.0,38.0,49.0,2006,connecticut
Quinnipiac,2006/10/31,2006/11/05,676.0,LV,8.0,38.0,50.0,2006,connecticut
Rasmussen,2005/04/27,2005/04/27,500.0,LV,,20.0,47.0,2006,connecticut
Quinnipiac,2006/04/25,2006/04/30,1536.0,RV,10.0,13.0,56.0,2006,connecticut
Quinnipiac,2006/05/31,2006/06/06,2114.0,RV,8.0,18.0,56.0,2006,connecticut
Rasmussen,2006/06/12,2006/06/12,500.0,LV,15.0,29.0,44.0,2006,connecticut
Quinnipiac,2006/07/13,2006/07/18,2502.0,RV,9.0,27.0,51.0,2006,connecticut
Rasmussen,2006/07/20,2006/07/20,1000.0,LV,13.0,40.0,40.0,2006,connecticut
Rasmussen,2006/08/09,2006/08/10,500.0,LV,6.0,41.0,46.0,2006,connecticut
Quinnipiac,2006/08/10,2006/08/14,1083.0,LV,4.0,41.0,53.0,2006,connecticut
Zogby Interactive*,2006/08/15,2006/08/21,533.0,LV,2.0,39.0,49.0,2006,connecticut
American Res. Group,2006/08/17,2006/08/21,790.0,LV,3.0,42.0,44.0,2006,connecticut
Rasmussen,2006/08/21,2006/08/21,550.0,LV,6.0,43.0,45.0,2006,connecticut
Pub Op Str (R),2006/08/27,2006/08/29,600.0,LV,4.0,35.0,51.0,2006,connecticut
Zogby Interactive*,2006/08/29,2006/09/05,531.0,LV,3.0,42.0,46.0,2006,connecticut
SurveyUSA,2006/09/09,2006/09/11,572.0,LV,7.0,38.0,51.0,2006,connecticut
Rasmussen,2006/09/13,2006/09/14,550.0,LV,5.0,43.0,45.0,2006,connecticut
American Res. Group,2006/09/15,2006/09/19,600.0,LV,3.0,45.0,47.0,2006,connecticut
Zogby Interactive*,2006/09/19,2006/09/25,550.0,LV,4.0,44.0,46.0,2006,connecticut
Quinnipiac,2006/09/21,2006/09/25,1181.0,LV,5.0,39.0,49.0,2006,connecticut
Reuters/Zogby,2006/09/25,2006/10/02,601.0,LV,4.0,33.0,53.0,2006,connecticut
Rasmussen,2006/10/03,2006/10/03,550.0,LV,6.0,40.0,51.0,2006,connecticut
Univ. of Connecticut,2006/10/04,2006/10/09,637.0,LV,4.0,40.0,48.0,2006,connecticut
SurveyUSA,2006/10/08,2006/10/10,572.0,LV,4.0,40.0,53.0,2006,connecticut
Zogby Interactive *,2006/10/10,2006/10/16,531.0,LV,4.0,43.0,49.0,2006,connecticut
Quinnipiac,2006/10/17,2006/10/19,881.0,LV,6.0,35.0,52.0,2006,connecticut
American Res. Group,2006/10/18,2006/10/20,600.0,LV,8.0,37.0,49.0,2006,connecticut
Zogby Interactive*,2006/10/23,2006/10/27,,LV,6.0,43.0,47.0,2006,connecticut
Rasmussen,2006/10/28,2006/10/28,500.0,LV,9.0,40.0,48.0,2006,connecticut
Quinnipiac,2006/10/24,2006/10/30,926.0,LV,8.0,37.0,49.0,2006,connecticut
SurveyUSA,2008/10/30,2008/11/02,682.0,LV,43.0,50.0,,2008,north-carolina
Mason-Dixon,2008/10/29,2008/10/30,625.0,LV,46.0,45.0,,2008,north-carolina
Research 2000,2008/10/28,2008/10/30,600.0,LV,45.0,50.0,,2008,north-carolina
Rasmussen,2008/10/29,2008/10/29,700.0,LV,46.0,52.0,,2008,north-carolina
PPP (D),2008/10/31,2008/11/02,2100.0,LV,44.0,51.0,,2008,north-carolina
CNN/Time,2008/10/23,2008/10/28,690.0,LV,44.0,53.0,,2008,north-carolina
National Journal/FD,2008/10/23,2008/10/27,402.0,RV,43.0,45.0,,2008,north-carolina
Civitas/TelOpinion (R),2008/10/27,2008/10/29,600.0,LV,43.0,45.0,,2008,north-carolina
PPP (D),2008/10/25,2008/10/26,1038.0,LV,45.0,48.0,,2008,north-carolina
Associated Press/GfK,2008/10/22,2008/10/26,601.0,LV,43.0,47.0,,2008,north-carolina
NBC/Mason-Dixon,2008/10/22,2008/10/24,800.0,LV,46.0,42.0,,2008,north-carolina
WSOC-TV,2008/10/20,2008/10/21,500.0,LV,43.0,44.0,,2008,north-carolina
SurveyUSA,2008/10/18,2008/10/20,627.0,LV,45.0,46.0,,2008,north-carolina
Civitas/TelOpinion (R),2008/10/18,2008/10/20,600.0,RV,41.0,44.0,,2008,north-carolina
PPP (D),2008/10/18,2008/10/19,1200.0,LV,42.0,49.0,,2008,north-carolina
Research 2000,2008/10/14,2008/10/15,600.0,LV,45.0,49.0,,2008,north-carolina
PPP (D),2008/10/11,2008/10/12,1196.0,LV,44.0,46.0,,2008,north-carolina
Rasmussen,2008/10/08,2008/10/08,700.0,LV,44.0,49.0,,2008,north-carolina
Civitas/TelOpinion (R),2008/10/06,2008/10/08,600.0,RV,42.0,45.0,,2008,north-carolina
WSOC-TV,2008/10/06,2008/10/07,500.0,LV,43.0,44.0,,2008,north-carolina
SurveyUSA,2008/10/05,2008/10/06,617.0,LV,44.0,43.0,,2008,north-carolina
PPP (D),2008/10/04,2008/10/05,1202.0,LV,40.0,49.0,,2008,north-carolina
PPP (D),2008/09/27,2008/09/28,1041.0,LV,38.0,46.0,,2008,north-carolina
Rasmussen,2008/09/23,2008/09/23,500.0,LV,45.0,48.0,,2008,north-carolina
Civitas/TelOpinion (R),2008/09/17,2008/09/20,600.0,LV,43.0,41.0,,2008,north-carolina
PPP (D),2008/09/17,2008/09/19,1060.0,LV,41.0,46.0,,2008,north-carolina
Rasmussen,2008/09/18,2008/09/18,500.0,LV,45.0,51.0,,2008,north-carolina
Research 2000,2008/09/08,2008/09/10,600.0,LV,48.0,42.0,,2008,north-carolina
PPP (D),2008/09/09,2008/09/09,626.0,LV,42.0,43.0,,2008,north-carolina
SurveyUSA,2008/09/06,2008/09/08,671.0,LV,48.0,40.0,,2008,north-carolina
Democracy Corps (D),2008/08/20,2008/08/26,852.0,LV,45.0,50.0,,2008,north-carolina
PPP (D),2008/08/20,2008/08/23,904.0,LV,39.0,42.0,,2008,north-carolina
InsiderAdvantage,2008/08/19,2008/08/19,614.0,LV,40.0,40.0,,2008,north-carolina
Civitas/TelOpinion (R),2008/08/14,2008/08/17,600.0,RV,44.0,41.0,,2008,north-carolina
SurveyUSA,2008/08/09,2008/08/11,655.0,LV,46.0,41.0,,2008,north-carolina
Research 2000,2008/07/28,2008/07/30,600.0,LV,50.0,42.0,,2008,north-carolina
PPP (D),2008/07/23,2008/07/27,823.0,LV,49.0,40.0,,2008,north-carolina
Civitas/TelOpinion (R),2008/07/14,2008/07/16,600.0,LV,47.0,38.0,,2008,north-carolina
Rasmussen,2008/07/15,2008/07/15,500.0,LV,54.0,43.0,,2008,north-carolina
SurveyUSA,2008/07/12,2008/07/14,676.0,LV,54.0,42.0,,2008,north-carolina
PPP (D),2008/06/26,2008/06/29,1048.0,LV,51.0,37.0,,2008,north-carolina
Civitas/TelOpinion (R),2008/06/11,2008/06/13,600.0,RV,48.0,38.0,,2008,north-carolina
Rasmussen,2008/06/10,2008/06/10,500.0,LV,53.0,39.0,,2008,north-carolina
PPP (D),2008/05/28,2008/05/29,543.0,LV,47.0,39.0,,2008,north-carolina
SurveyUSA,2008/05/17,2008/05/19,713.0,LV,50.0,46.0,,2008,north-carolina
Civitas/TelOpinion (R),2008/05/14,2008/05/17,800.0,RV,45.0,43.0,,2008,north-carolina
PPP (D),2008/05/08,2008/05/09,616.0,LV,48.0,43.0,,2008,north-carolina
Rasmussen,2008/05/08,2008/05/08,500.0,LV,47.0,48.0,,2008,north-carolina
Research 2000,2008/04/28,2008/04/30,600.0,LV,48.0,41.0,,2008,north-carolina
Rasmussen,2008/04/10,2008/04/10,500.0,LV,52.0,39.0,,2008,north-carolina
Rasmussen,2007/12/19,2007/12/19,500.0,LV,55.0,35.0,,2008,north-carolina
Research 2000,2007/12/16,2007/12/18,600.0,LV,46.0,39.0,,2008,north-carolina
Research 2000,2008/10/22,2008/10/24,600.0,LV,35.0,57.0,,2008,south-dakota
Mason-Dixon,2008/10/13,2008/10/15,800.0,LV,34.0,57.0,,2008,south-dakota
GQR (D)*,2008/08/12,2008/08/14,610.0,LV,34.0,61.0,,2008,south-dakota
Rasmussen,2008/07/09,2008/07/09,500.0,LV,38.0,60.0,,2008,south-dakota
SurveyUSA,2008/10/28,2008/10/29,654.0,LV,58.0,39.0,,2008,south-carolina
SurveyUSA,2008/10/12,2008/10/13,561.0,LV,56.0,40.0,,2008,south-carolina
Research 2000,2008/09/22,2008/09/24,600.0,LV,51.0,42.0,,2008,south-carolina
SurveyUSA,2008/09/21,2008/09/22,690.0,LV,54.0,40.0,,2008,south-carolina
Rasmussen,2008/09/18,2008/09/18,500.0,LV,50.0,41.0,,2008,south-carolina
PPP (D),2008/07/09,2008/07/11,542.0,LV,54.0,32.0,,2008,south-carolina
SurveyUSA,2008/10/29,2008/10/31,664.0,LV,42.0,56.0,,2008,new-mexico
Rasmussen,2008/10/28,2008/10/28,500.0,lv,41.0,56.0,,2008,new-mexico
Albuquerque Journal,2008/09/29,2008/10/02,659.0,LV,36.0,51.0,,2008,new-mexico
PPP (D),2008/10/28,2008/10/30,1537.0,LV,39.0,58.0,,2008,new-mexico
Rasmussen,2008/10/13,2008/10/13,700.0,LV,37.0,57.0,,2008,new-mexico
SurveyUSA,2008/10/12,2008/10/13,568.0,LV,40.0,58.0,,2008,new-mexico
Rasmussen,2008/10/01,2008/10/01,700.0,LV,41.0,55.0,,2008,new-mexico
SurveyUSA,2008/09/29,2008/09/30,698.0,LV,39.0,58.0,,2008,new-mexico
PPP (D),2008/09/17,2008/09/19,1037.0,LV,37.0,57.0,,2008,new-mexico
SurveyUSA,2008/09/14,2008/09/16,671.0,LV,41.0,56.0,,2008,new-mexico
Rasmussen,2008/09/08,2008/09/08,700.0,LV,44.0,51.0,,2008,new-mexico
Rasmussen,2008/08/20,2008/08/20,700.0,LV,44.0,52.0,,2008,new-mexico
Rasmussen,2008/07/24,2008/07/24,700.0,LV,35.0,61.0,,2008,new-mexico
Rasmussen,2008/06/19,2008/06/19,500.0,LV,30.0,58.0,,2008,new-mexico
SurveyUSA,2008/05/30,2008/06/01,1869.0,RV,36.0,60.0,,2008,new-mexico
Rasmussen,2008/05/14,2008/05/14,500.0,LV,37.0,53.0,,2008,new-mexico
SurveyUSA,2008/05/12,2008/05/14,1827.0,RV,36.0,60.0,,2008,new-mexico
Rasmussen,2008/04/08,2008/04/08,500.0,LV,40.0,54.0,,2008,new-mexico
Rasmussen,2008/02/17,2008/02/18,500.0,LV,42.0,50.0,,2008,new-mexico
SurveyUSA,2007/11/16,2007/11/18,1737.0,RV,40.0,54.0,,2008,new-mexico
Research 2000,2007/11/05,2007/11/07,600.0,LV,37.0,54.0,,2008,new-mexico
"Fairbank, Maslin, Maullin \u0026amp;  Assoc (D)",2007/10/23,2007/10/27,500.0,LV,33.0,50.0,,2008,new-mexico
SurveyUSA,2007/10/05,2007/01/07,514.0,RV,37.0,55.0,,2008,new-mexico
WMUR/UNH,2008/10/30,2008/11/02,831.0,LV,42.0,48.0,,2008,new-hampshire
Rasmussen,2008/10/30,2008/10/30,700.0,LV,44.0,52.0,,2008,new-hampshire
SurveyUSA,2008/10/29,2008/10/30,682.0,LV,40.0,53.0,,2008,new-hampshire
ARG,2008/10/28,2008/10/30,600.0,LV,41.0,53.0,,2008,new-hampshire
Suffolk,2008/10/27,2008/10/29,600.0,LV,39.0,48.0,,2008,new-hampshire
Strategic Vision (R),2008/10/27,2008/10/29,800.0,LV,41.0,48.0,,2008,new-hampshire
WMUR/UNH,2008/10/25,2008/10/27,652.0,LV,36.0,50.0,,2008,new-hampshire
Associated Press-GfK,2008/10/22,2008/10/26,600.0,LV,41.0,47.0,,2008,new-hampshire
Rasmussen,2008/10/23,2008/10/23,700.0,LV,46.0,52.0,,2008,new-hampshire
Boston Globe/UNH,2008/10/18,2008/10/22,725.0,LV,36.0,49.0,,2008,new-hampshire
Concord Monitor,2008/10/17,2008/10/19,600.0,LV,43.0,50.0,,2008,new-hampshire
ARG,2008/10/06,2008/10/08,600.0,LV,42.0,51.0,,2008,new-hampshire
SurveyUSA,2008/10/04,2008/10/05,647.0,LV,40.0,48.0,,2008,new-hampshire
Rasmussen,2008/10/01,2008/10/01,700.0,LV,45.0,50.0,,2008,new-hampshire
Research 2000,2008/09/22,2008/09/24,600.0,LV,41.0,50.0,,2008,new-hampshire
Strategic Vision (R),2008/09/22,2008/09/24,800.0,LV,45.0,47.0,,2008,new-hampshire
Suffolk,2008/09/20,2008/09/24,600.0,LV,40.0,41.0,,2008,new-hampshire
Rasmussen,2008/09/23,2008/09/23,700.0,LV,52.0,45.0,,2008,new-hampshire
National Journal/FD,2008/09/18,2008/09/22,403.0,RV,39.0,48.0,,2008,new-hampshire
University of New Hampshire,2008/09/14,2008/09/21,523.0,LV,44.0,48.0,,2008,new-hampshire
ARG,2008/09/13,2008/09/15,600.0,LV,40.0,52.0,,2008,new-hampshire
ARG,2008/08/18,2008/08/20,600.0,LV,41.0,52.0,,2008,new-hampshire
Rasmussen,2008/08/19,2008/08/19,700.0,LV,43.0,52.0,,2008,new-hampshire
Rasmussen,2008/07/23,2008/07/23,500.0,LV,45.0,51.0,,2008,new-hampshire
ARG,2008/07/19,2008/07/21,600.0,LV,36.0,58.0,,2008,new-hampshire
University of New Hampshire,2008/07/11,2008/07/20,475.0,LV,42.0,46.0,,2008,new-hampshire
Rasmussen,2008/06/18,2008/06/18,500.0,LV,39.0,53.0,,2008,new-hampshire
ARG,2008/06/13,2008/06/17,600.0,LV,40.0,54.0,,2008,new-hampshire
Rasmussen,2008/05/20,2008/05/20,500.0,LV,43.0,50.0,,2008,new-hampshire
Dartmouth,2008/04/28,2008/05/02,400.0,RV,36.0,46.0,,2008,new-hampshire
Rasmussen,2008/04/30,2008/04/30,500.0,LV,43.0,51.0,,2008,new-hampshire
University of New Hampshire,2008/04/25,2008/04/30,500.0,A,40.0,52.0,,2008,new-hampshire
ARG,2008/03/14,2008/03/17,541.0,LV,33.0,47.0,,2008,new-hampshire
Rasmussen,2008/03/16,2008/03/16,500.0,LV,41.0,49.0,,2008,new-hampshire
Rasmussen,2008/02/13,2008/02/13,500.0,LV,41.0,49.0,,2008,new-hampshire
University of New Hampshire,2008/01/18,2008/01/27,555.0,AV,37.0,54.0,,2008,new-hampshire
American Res. Group,2007/12/16,2007/12/19,558.0,RV,52.0,41.0,,2008,new-hampshire
SurveyUSA,2007/10/26,2007/10/29,642.0,RV,42.0,53.0,,2008,new-hampshire
Rasmussen,2007/09/16,2007/09/16,800.0,LV,43.0,48.0,,2008,new-hampshire
Monitor/Research2000,2007/07/09,2007/07/11,600.0,LV,34.0,56.0,,2008,new-hampshire
American Res. Group,2007/06/23,2007/06/26,533.0,RV,29.0,57.0,,2008,new-hampshire
PPP (D),2008/10/31,2008/11/02,2734.0,LV,26.0,71.0,,2008,montana
Rasmussen,2008/09/07,2008/09/07,700.0,LV,31.0,64.0,,2008,montana
SurveyUSA,2008/10/27,2008/10/28,657.0,LV,32.0,66.0,,2008,delaware
West Chester Univ.,2008/10/06,2008/10/08,429.0,LV,29.0,65.0,,2008,delaware
SurveyUSA,2008/09/22,2008/09/23,703.0,LV,32.0,64.0,,2008,delaware
Fairleigh Dickinson,2008/09/17,2008/09/21,601.0,LV,26.0,69.0,,2008,delaware
SurveyUSA,2008/10/27,2008/10/28,626.0,LV,60.0,33.0,,2008,kansas
SurveyUSA,2008/10/21,2008/10/22,613.0,LV,57.0,35.0,,2008,kansas
Rasmussen,2008/10/13,2008/10/13,500.0,LV,55.0,36.0,,2008,kansas
SurveyUSA,2008/09/21,2008/09/22,666.0,LV,55.0,35.0,,2008,kansas
Rasmussen,2008/09/18,2008/09/18,500.0,LV,58.0,38.0,,2008,kansas
SurveyUSA,2008/08/18,2008/08/20,641.0,LV,58.0,31.0,,2008,kansas
Rasmussen,2008/08/11,2008/08/11,500.0,LV,56.0,37.0,,2008,kansas
Rasmussen,2008/07/14,2008/07/14,500.0,LV,61.0,33.0,,2008,kansas
TargetPoint (R),2008/06/27,2008/07/01,3004.0,RV,54.0,34.0,,2008,kansas
Rasmussen,2008/06/11,2008/06/11,500.0,LV,48.0,39.0,,2008,kansas
Cooper \u0026amp; Secrest (D),2008/06/05,2008/06/08,808.0,LV,48.0,36.0,,2008,kansas
Research 2000,2008/06/02,2008/06/04,600.0,LV,50.0,38.0,,2008,kansas
Rasmussen,2008/05/13,2008/05/13,500.0,LV,52.0,40.0,,2008,kansas
Research 2000,2008/10/20,2008/10/23,800.0,LV,34.0,59.0,,2008,illinois
Rasmussen,2008/10/13,2008/10/13,500.0,LV,31.0,62.0,,2008,illinois
Research 2000,2008/09/15,2008/09/18,800.0,LV,35.0,56.0,,2008,illinois
Rasmussen,2008/09/17,2008/09/17,500.0,LV,35.0,59.0,,2008,illinois
Rasmussen,2008/08/12,2008/08/12,500.0,LV,33.0,61.0,,2008,illinois
Rasmussen,2008/07/08,2008/07/08,500.0,LV,28.0,63.0,,2008,illinois
Research 2000,2008/10/28,2008/10/30,600.0,LV,36.0,58.0,,2008,alaska
Rasmussen,2008/10/28,2008/10/28,500.0,LV,44.0,52.0,,2008,alaska
Ivan Moore Res.,2008/10/17,2008/10/19,500.0,LV,45.0,46.0,,2008,alaska
Research 2000,2008/10/14,2008/10/16,600.0,LV,46.0,48.0,,2008,alaska
Rasmussen,2008/10/06,2008/10/06,500.0,LV,49.0,48.0,,2008,alaska
Ivan Moore Res.,2008/10/03,2008/10/06,500.0,LV,45.0,49.0,,2008,alaska
Ivan Moore Res.,2008/09/20,2008/09/22,500.0,LV,46.0,48.0,,2008,alaska
Fairleigh Dickinson,2008/09/17,2008/09/21,601.0,LV,43.0,47.0,,2008,alaska
Research 2000,2008/09/15,2008/09/17,600.0,LV,44.0,50.0,,2008,alaska
Rasmussen,2008/09/09,2008/09/09,500.0,LV,46.0,48.0,,2008,alaska
Ivan Moore Res.,2008/08/30,2008/09/02,500.0,LV,46.0,49.0,,2008,alaska
Rasmussen,2008/07/30,2008/07/30,500.0,LV,37.0,50.0,,2008,alaska
Rasmussen,2008/07/17,2008/07/17,500.0,LV,44.0,52.0,,2008,alaska
Research 2000,2008/07/14,2008/07/16,600.0,LV,45.0,47.0,,2008,alaska
Rasmussen,2008/06/16,2008/06/16,500.0,LV,46.0,44.0,,2008,alaska
Rasmussen,2008/05/14,2008/05/14,500.0,LV,45.0,47.0,,2008,alaska
Research 2000,2008/05/12,2008/05/14,600.0,LV,43.0,48.0,,2008,alaska
Rasmussen,2008/04/07,2008/04/07,500.0,LV,46.0,45.0,,2008,alaska
Research 2000,2007/12/03,2007/12/06,600.0,LV,41.0,47.0,,2008,alaska
SurveyUSA,2008/10/29,2008/11/01,616.0,LV,53.0,45.0,,2008,kentucky
Rasmussen,2008/10/29,2008/10/29,500.0,LV,51.0,44.0,,2008,kentucky
Courier-Journal,2008/10/27,2008/10/29,817.0,LV,47.0,42.0,,2008,kentucky
Research 2000,2008/10/27,2008/10/29,600.0,LV,47.0,44.0,,2008,kentucky
Rasmussen,2008/10/21,2008/10/21,500.0,LV,50.0,43.0,,2008,kentucky
Research 2000,2008/10/19,2008/10/21,600.0,LV,47.0,43.0,,2008,kentucky
SurveyUSA,2008/10/18,2008/10/20,535.0,LV,48.0,48.0,,2008,kentucky
Research 2000,2008/10/14,2008/10/16,600.0,LV,46.0,42.0,,2008,kentucky
Rasmussen,2008/09/30,2008/09/30,500.0,LV,51.0,42.0,,2008,kentucky
Mason-Dixon,2008/09/22,2008/09/25,717.0,LV,45.0,44.0,,2008,kentucky
SurveyUSA,2008/09/21,2008/09/22,672.0,LV,49.0,46.0,,2008,kentucky
Research 2000,2008/09/15,2008/09/17,600.0,LV,50.0,37.0,,2008,kentucky
VC Research (R)*,2008/09/07,2008/09/09,900.0,LV,52.0,35.0,,2008,kentucky
SurveyUSA,2008/08/09,2008/08/11,636.0,LV,52.0,40.0,,2008,kentucky
Research 2000,2008/07/28,2008/07/30,600.0,LV,49.0,38.0,,2008,kentucky
Rasmussen,2008/07/29,2008/07/29,500.0,LV,52.0,42.0,,2008,kentucky
Rasmussen,2008/06/25,2008/06/25,500.0,LV,48.0,41.0,,2008,kentucky
VC Research (R)*,2008/06/15,2008/06/17,601.0,LV,50.0,39.0,,2008,kentucky
SurveyUSA,2008/06/13,2008/06/16,626.0,LV,50.0,46.0,,2008,kentucky
Rasmussen,2008/05/22,2008/05/22,500.0,LV,44.0,49.0,,2008,kentucky
VC Research (R)*,2008/05/21,2008/05/22,600.0,LV,50.0,39.0,,2008,kentucky
Research 2000,2008/05/07,2008/05/09,600.0,LV,48.0,36.0,,2008,kentucky
VC Research (R)*,2008/01/06,2008/01/09,600.0,LV,52.0,37.0,,2008,kentucky
SurveyUSA,2008/10/27,2008/10/28,650.0,LV,65.0,32.0,,2008,alabama
SurveyUSA,2008/10/08,2008/10/09,697.0,LV,64.0,33.0,,2008,alabama
Rasmussen,2008/09/22,2008/09/22,500.0,LV,59.0,30.0,,2008,alabama
SurveyUSA,2008/09/16,2008/09/17,655.0,LV,66.0,31.0,,2008,alabama
Rasmussen,2008/07/31,2008/07/31,500.0,LV,58.0,31.0,,2008,alabama
Rasmussen,2008/06/26,2008/06/26,500.0,LV,58.0,34.0,,2008,alabama
Rasmussen,2008/05/27,2008/05/27,500.0,LV,62.0,29.0,,2008,alabama
Des Moines Register,2008/10/28,2008/10/31,814.0,LV,31.0,57.0,,2008,iowa
SurveyUSA,2008/10/28,2008/10/29,667.0,LV,35.0,61.0,,2008,iowa
Research 2000,2008/10/27,2008/10/29,600.0,LV,37.0,57.0,,2008,iowa
Rasmussen,2008/10/23,2008/10/23,500.0,LV,41.0,57.0,,2008,iowa
SurveyUSA,2008/10/08,2008/10/09,692.0,LV,37.0,58.0,,2008,iowa
Research 2000,2008/09/29,2008/09/30,600.0,LV,39.0,56.0,,2008,iowa
Rasmussen,2008/09/25,2008/09/25,700.0,LV,40.0,54.0,,2008,iowa
SurveyUSA,2008/09/17,2008/09/18,702.0,LV,37.0,60.0,,2008,iowa
Des Moines Register,2008/09/08,2008/09/10,616.0,LV,34.0,53.0,,2008,iowa
Rasmussen,2008/08/07,2008/08/07,700.0,LV,36.0,60.0,,2008,iowa
Rasmussen,2008/06/10,2008/06/10,500.0,LV,37.0,53.0,,2008,iowa
SE Louisiana,2008/10/20,2008/10/23,503.0,RV,34.0,53.0,,2008,louisiana
Rasmussen,2008/10/21,2008/10/21,500.0,LV,43.0,53.0,,2008,louisiana
Rasmussen,2008/09/27,2008/09/27,500.0,LV,41.0,54.0,,2008,louisiana
Rasmussen,2008/08/17,2008/08/17,500.0,LV,39.0,56.0,,2008,louisiana
Rasmussen,2008/07/09,2008/07/09,500.0,LV,44.0,49.0,,2008,louisiana
Southern Media \u0026amp; Opinion Research,2008/06/26,2008/06/28,600.0,LV,40.0,46.0,,2008,louisiana
Rasmussen,2008/05/28,2008/05/28,500.0,LV,44.0,47.0,,2008,louisiana
Mellman Group (D)*,2008/05/17,2008/05/20,600.0,LV,33.0,49.0,,2008,louisiana
